FileName,Sentences,Label,text,AugmentedText,VAD,VAD_normalized
Ses05F_impro03_M051.wav,"I think so, too. Are you going to get a house or-",hap,I THINK SO TOO ARE YOU GOING TO GET A HOUSE OR .,I think you're going to get a house or...,"[3.5, 3.0, 3.5]","[0.7, 0.6, 0.7]"
Ses05F_impro03_M057.wav,yeah.,hap,YEAH .,Yes.,"[4.5, 3.0, 4.0]","[0.9, 0.6, 0.8]"
Ses05F_impro03_M058.wav,yeah.,hap,YEAH .,Yes.,"[4.0, 3.0, 3.0]","[0.8, 0.6, 0.6]"
Ses05F_impro03_M060.wav,[LAUGHTER],hap,{LG} .,(LAUGHTER),"[4.5, 3.5, 3.5]","[0.9, 0.7, 0.7]"
Ses05F_impro03_M061.wav,"Oh, thanks. I'll need it.",hap,OH THANKS I'LL NEED IT .,"Oh, thank you, I need her.","[3.5, 2.5, 3.5]","[0.7, 0.5, 0.7]"
Ses05F_impro03_M062.wav,"Oh thanks, you're too nice",hap,OH THANKS YOU'RE TOO NICE .,"Oh, thank you, you're too nice.","[3.5, 2.5, 3.0]","[0.7, 0.5, 0.6]"
Ses05F_impro03_M063.wav,just being polite now,hap,JUST BEING POLITE NOW .,Just being polite now,"[4.0, 3.5, 3.5]","[0.8, 0.7, 0.7]"
Ses05F_impro03_M064.wav,because I am not getting married.,hap,BECAUSE I AM NOT GETTING MARRIED .,Because I'm not getting married.,"[4.0, 3.0, 3.0]","[0.8, 0.6, 0.6]"
Ses05F_impro03_M065.wav,"Exactly, [LAUGHTER] I think that'll go over great, don't you?",hap,EXACTLY {LG}  I THINK THAT'LL GO OVER GREAT DON'T YOU .,"That's right, it's gonna be great, isn't it?","[4.5, 4.5, 4.5]","[0.9, 0.9, 0.9]"
Ses05F_impro03_M066.wav,"That's what girls like, right?",hap,THAT'S WHAT GIRLS LIKE RIGHT .,"That's how girls like it, isn't it?","[4.0, 3.5, 3.5]","[0.8, 0.7, 0.7]"
Ses05F_impro03_M067.wav,Would you mind popping out a few for me?,hap,WOULD YOU MIND POPPING OUT A FEW FOR ME .,Would you mind coming out a few for me?,"[4.0, 3.0, 3.5]","[0.8, 0.6, 0.7]"
Ses05F_impro03_M068.wav,"That'd be great, thanks.",hap,THAT'D BE GREAT . THANKS .,"That'd be great, thank you.","[4.0, 3.5, 4.0]","[0.8, 0.7, 0.8]"
Ses05F_impro04_F000.wav,"Brian, I need help.",sad,BRIAN I NEED HELP .,"Brian, I need help.","[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses05F_impro04_F008.wav,I still can't live on in six seven and five. It's not possible in Los Angeles. Housing is too expensive.,ang,I STILL CAN'T LIVE ON IN SIX SEVEN AND FIVE IT'S NOT POSSIBLE IN LOS ANGELES HOUSING IS TOO EXPENSIVE .,"I still can't live in six seven and five, which is not possible in Los Angeles. Living is too expensive.","[1.5, 4.0, 4.5]","[0.3, 0.8, 0.9]"
Ses05F_impro04_F015.wav,I'm just so scared to start over I mean. I put so much time and energy into being here.,sad,I'M JUST SO SCARED TO START OVER I MEAN I  PUT SO MUCH TIME AND ENERGY INTO BEING HERE .,"I'm just so afraid to start over, I mean, I've brought so much time and energy into existence.","[2.0, 2.0, 3.5]","[0.4, 0.4, 0.7]"
Ses05F_impro04_F016.wav,"Where am I supposed to go? I mean, like what?",sad,WHERE AM I SUPPOSED TO GO I MEAN LIKE WHAT .,Where am I going?,"[2.0, 2.0, 2.5]","[0.4, 0.4, 0.5]"
Ses05F_impro04_F017.wav,I don't know. Maybe I can take out a loan. I just- I need prospects and I don't feel like I have any.,sad,I DON'T KNOW MAYBE I CAN TAKE OUT A LOAN I JUST I NEED PROSPECTS AND I DON'T FEEL LIKE I HAVE ANY .,"I don't know, maybe I can borrow, I just need perspectives and I feel like I don't have one.","[2.0, 2.0, 3.5]","[0.4, 0.4, 0.7]"
Ses05F_impro04_F019.wav,I'm just worried.,sad,I'M JUST WORRIED .,I'm just worried.,"[2.5, 2.0, 2.5]","[0.5, 0.4, 0.5]"
Ses05F_impro04_F022.wav,That's really hard to hear.,sad,THAT'S REALLY HARD TO HEAR .,That's really hard to hear.,"[2.0, 2.5, 3.5]","[0.4, 0.5, 0.7]"
Ses05F_impro04_F023.wav,I feel like I have faith and now faith is running thin because there is no money.,sad,I FEEL LIKE I HAVE FAITH AND NOW FAITH IS RUNNING THIN BECAUSE . THERE IS NO MONEY .,I feel like I have faith and now the faith is running thin because there is no money.,"[2.5, 3.5, 3.5]","[0.5, 0.7, 0.7]"
Ses05F_impro04_F038.wav,"Well, I'd like to be a working actor.",neu,WELL I'D LIKE TO BE A WORKING . ACTOR .,"Well, I want to be a working actor.","[3.0, 3.0, 2.5]","[0.6, 0.6, 0.5]"
Ses05F_impro04_F039.wav,But um--,neu,BUT UM .,"But, uh...","[2.5, 2.5, 2.5]","[0.5, 0.5, 0.5]"
Ses05F_impro04_F040.wav,Yeah.,neu,YEAH .,Yes.,"[2.5, 2.0, 2.5]","[0.5, 0.4, 0.5]"
Ses05F_impro04_F041.wav,"Bartending, catering.",neu,BARTENDING CATERING .,"Bartending, catering.","[3.0, 2.5, 3.0]","[0.6, 0.5, 0.6]"
Ses05F_impro04_F042.wav,Would you be willing to make some more calls on my behalf? I won't--I won't make you look bad.,sad,WOULD YOU BE WILLING TO MAKE SOME MORE CALLS  ON MY BEHALF  I WON'T I WON'T MAKE YOU LOOK BAD .,Would you be willing to make some more calls on my behalf?,"[2.5, 3.0, 3.0]","[0.5, 0.6, 0.6]"
Ses05F_impro04_F043.wav,yeah.,neu,YEAH .,Yes.,"[3.0, 3.5, 3.0]","[0.6, 0.7, 0.6]"
Ses05F_impro04_F044.wav,Thank you.,neu,THANK YOU .,Thank you.,"[3.5, 3.0, 3.5]","[0.7, 0.6, 0.7]"
Ses05F_impro04_F045.wav,"I will, I will.",neu,I WILL I . WILL .,"I'll do it, I'll do it.","[3.0, 3.0, 2.5]","[0.6, 0.6, 0.5]"
Ses05F_impro04_M000.wav,"Babe, I don't know what to tell you. Don't give up.",neu,BABE I DON'T KNOW WHAT  TO TELL . YOU . DON'T GIVE UP .,"Babe, I don't know what to tell you.","[2.0, 2.5, 3.0]","[0.4, 0.5, 0.6]"
Ses05F_impro04_M001.wav,"Well, of course not, but what are you going to do if you move back home? Are you going to be able to find a job there?",neu,WELL OF COURSE NOT BUT  WHAT ARE YOU GOING TO DO IF YOU MOVE BACK HOME ARE YOU GOING TO BE ABLE TO FIND A JOB THERE .,"Of course not, but what will you do when you move back home?","[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses05F_impro04_M003.wav,I went to school and I got my degree. And I got a job.,neu,I WENT TO SCHOOL AND I  GOT MY DEGREE AND I GOT A JOB .,"I went to school and graduated, and I got a job.","[2.5, 3.0, 3.0]","[0.5, 0.6, 0.6]"
Ses05F_impro04_M004.wav,Nothing's impossible.,neu,NOTHING'S IMPOSSIBLE .,Nothing's impossible.,"[2.5, 2.5, 3.5]","[0.5, 0.5, 0.7]"
Ses05F_impro04_M005.wav,You have to be willing - You have to be willing to start you know at the bottom and work your way up. and,neu,YOU HAVE TO BE WILLING YOU . HAVE TO BE WILLING TO START YOU KNOW AT THE BOTTOM AND WORK YOUR WAY UP AND .,You have to be ready - you have to be ready to start knowing at the bottom and try to get up.,"[3.5, 4.0, 3.5]","[0.7, 0.8, 0.7]"
Ses05F_impro04_M007.wav,"No, it doesn't pay the bills, but it would pay something. And it would help you get somewhere else.",neu,NO IT DOESN'T PAY THE BILLS BUT IT WOULD PAY SOMETHING AND  IT WOULD HELP YOU GET SOMEWHERE ELSE .,"No, it doesn't pay the bills, but it would pay something, and it would help you get somewhere else.","[3.0, 3.5, 3.0]","[0.6, 0.7, 0.6]"
Ses05F_impro04_M008.wav,"and No, I understand, but you've got to start somewhere. It's better than nothing and that's all you have. You have nothing right now.",neu,AND NO I UNDERSTAND BUT YOU'VE GOT TO START SOMEWHERE IT'S BETTER THAN NOTHING AND  THAT'S ALL YOU HAVE YOU HAVE NOTHING RIGHT NOW .,"And no, I understand, but you have to start somewhere, it's better than nothing, and that's all you have.","[2.5, 3.5, 3.0]","[0.5, 0.7, 0.6]"
Ses05F_impro04_M009.wav,"Wait, You can move up. There's management programs in McDonalds and things like that.",neu,WAIT  YOU CAN MOVE UP THERE'S MANAGEMENT PROGRAMS IN MCDONALDS AND THINGS LIKE THAT .,There are management programs in McDonalds and stuff.,"[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses05F_impro04_M010.wav,"[GARBAGE] No, I wouldn't, but I--",neu,{NS} . NO I WOULDN'T . BUT I .,"No, I wouldn't, but I...","[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses05F_impro04_M011.wav,"Well, you know what? Life gets humili... humiliating at times.",neu,WELL YOU KNOW WHAT LIFE GETS HUMILI . HUMILIATING AT TIMES .,Life sometimes becomes humiliating.,"[3.0, 3.0, 2.5]","[0.6, 0.6, 0.5]"
Ses05F_impro04_M012.wav,"Well, what are you going to do about it to make it different?",neu,WELL . WHAT ARE YOU GOING TO DO ABOUT IT TO MAKE IT DIFFERENT .,What are you going to do about it to make it different?,"[2.5, 3.5, 3.5]","[0.5, 0.7, 0.7]"
Ses05F_impro04_M013.wav,Have you? There's got to be something else.,neu,HAVE YOU  THERE'S GOT TO BE SOMETHING ELSE .,There must be something else.,"[3.5, 3.0, 3.0]","[0.7, 0.6, 0.6]"
Ses05F_impro04_M015.wav,"If it's rent or something like that, I mean I can help you out a little bit, if- if that will help you you know stick with it.",neu,IF IT'S RENT OR SOMETHING LIKE THAT I MEAN I CAN HELP YOU OUT A LITTLE BIT  IF IF THAT WILL HELP YOU . YOU KNOW STICK WITH IT .,"If it's rent or something, I mean, I can help you a little, if... if that will help you, you know you'll stick with it.","[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses05F_impro04_M016.wav,"Well, just don't give up. And there's- you know, You never know, something might be around the corner tomorrow.",neu,WELL . JUST DON'T GIVE UP AND THERE'S YOU KNOW YOU NEVER KNOW SOMETHING MIGHT BE AROUND THE CORNER TOMORROW .,"Well, just don't give up and tomorrow could be something around the corner.","[3.0, 2.5, 3.5]","[0.6, 0.5, 0.7]"
Ses05F_impro04_M017.wav,"Well, you know I'm not going to let you starve.",neu,WELL  YOU KNOW I'M NOT GOING TO LET YOU STARVE .,You know I won't let you starve.,"[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses05F_impro04_M020.wav,"It's the way it seems to me. You started complaining about not being able to find a job the first day you went out and didn't find a job. And I'm not saying like and not trying to you know put you down or anything, it's just that-",neu,IT'S THE WAY IT SEEMS TO ME  YOU STARTED COMPLAINING ABOUT NOT BEING ABLE TO FIND A JOB . THE FIRST DAY YOU WENT OUT AND DIDN'T FIND A JOB . AND I'M NOT SAYING . LIKE  AND NOT TRYING TO YOU KNOW PUT YOU DOWN OR ANYTHING IT'S JUST THAT .,You started complaining about not being able to find a job the first day you went out and didn't find a job.,"[2.5, 3.0, 4.0]","[0.5, 0.6, 0.8]"
Ses05F_impro04_M022.wav,"Well, exactly. Money is not everything.",neu,WELL  EXACTLY . MONEY IS NOT EVERYTHING .,Money isn't everything.,"[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses05F_impro04_M024.wav,You know I would never let that happen. I wouldn't let that happen.,neu,YOU KNOW I WOULD NEVER LET THAT HAPPEN  I WOULDN'T LET THAT HAPPEN .,You know I'd never let that happen.,"[2.0, 2.5, 3.5]","[0.4, 0.5, 0.7]"
Ses05F_impro04_M025.wav,"You can always stay with me if you- if you have to stay with me for a while and get yourself back up on your feet again. You know I'm not just going to you know just throw you to the wolves or something like that. If there's any way I can help you, I will.",neu,YOU CAN ALWAYS STAY WITH ME IF YOU IF YOU HAVE TO STAY WITH ME FOR A WHILE AND  GET YOURSELF BACK UP ON YOUR FEET AGAIN  YOU KNOW I'M NOT JUST GOING TO  YOU KNOW JUST . THROW YOU TO THE WOLVES OR SOMETHING LIKE THAT  IF THERE'S ANY WAY I CAN HELP YOU I WILL .,You can always stay with me if you have to stay with me for a while and sit back on your feet.,"[2.5, 3.0, 4.0]","[0.5, 0.6, 0.8]"
Ses05F_impro04_M026.wav,But you have to keep trying. You can't give up.,neu,BUT YOU HAVE . TO KEEP  TRYING YOU . CAN'T GIVE UP .,"But you have to keep trying, you can't give up.","[3.0, 3.0, 3.5]","[0.6, 0.6, 0.7]"
Ses05F_impro04_M027.wav,"And you've got to think--well, ask yourself why are they not hiring you?",neu,AND YOU'VE GOT TO THINK  WELL ASK YOURSELF WHY ARE THEY NOT HIRING YOU .,"And you have to think... well, ask yourself why they won't hire you?","[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses05F_impro04_M028.wav,I mean are you going in for interviews?,neu,I MEAN ARE YOU GOING IN FOR INTERVIEWS .,"I mean, are you going to interviews?","[3.0, 3.5, 3.0]","[0.6, 0.7, 0.6]"
Ses05F_impro04_M029.wav,Are you presenting-,neu,ARE YOU PRESENTING .,Let me see...,"[3.0, 2.5, 2.5]","[0.6, 0.5, 0.5]"
Ses05F_impro04_M030.wav,putting your best foot forward? or you,neu,PUTTING YOUR BEST FOOT FORWARD OR YOU .,To put your best foot forward? or you,"[3.0, 2.5, 3.0]","[0.6, 0.5, 0.6]"
Ses05F_impro04_M031.wav,"Do they seem to like you? I mean, Can you get any read from them?",neu,DO THEY SEEM TO LIKE  YOU I MEAN CAN YOU . GET ANY READ FROM THEM .,"I mean, can you read anything about them?","[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses05F_impro04_M032.wav,Have you ever called them back and asked why you didn't get the job?,neu,HAVE YOU EVER CALLED THEM BACK  AND  ASKED WHY YOU DIDN'T GET THE JOB .,Did you ever call her back and ask why you didn't get the job?,"[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses05F_impro04_M033.wav,Do they give you any specifics as to why they didn't go with you?,neu,DO THEY GIVE YOU ANY SPECIFICS AS TO WHY THEY DIDN'T GO WITH YOU .,Do they give you any details about why they didn't go with you?,"[3.0, 3.5, 3.5]","[0.6, 0.7, 0.7]"
Ses05F_impro04_M034.wav,"Yeah, I understand. maybe What jobs are we talking about?",neu,YEAH I UNDERSTAND  MAYBE WHAT JOBS ARE WE TALKING ABOUT .,"Yeah, I understand, maybe what jobs are we talking about?","[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses05F_impro04_M035.wav,Like- What's your ideal job? What do you want to do?,neu,LIKE WHAT'S YOUR IDEAL JOB WHAT DO YOU WANT TO DO .,What's your ideal job?,"[3.0, 3.5, 3.5]","[0.6, 0.7, 0.7]"
Ses05F_impro04_M036.wav,Of course.,neu,OF COURSE .,Of course.,"[3.5, 2.5, 2.5]","[0.7, 0.5, 0.5]"
Ses05F_impro04_M037.wav,"Everyone wants to be a working actor, but they all work at something else.",neu,EVERYONE WANTS TO BE A WORKING ACTOR BUT THEY ALL WORK AT SOMETHING ELSE .,"Everyone wants to be a working actor, but they all work on something else.","[3.0, 2.0, 3.0]","[0.6, 0.4, 0.6]"
Ses05F_impro04_M038.wav,So what's the something else?,neu,SO WHAT'S THE SOMETHING ELSE .,"So, what's the other one?","[3.0, 2.0, 2.5]","[0.6, 0.4, 0.5]"
Ses05F_impro04_M039.wav,"You can't get a catering gig? Well, I can call some friends. I- Well, I did call some friends before, but you went in once and then never went back.",neu,YOU CAN'T GET A CATERING GIG  WELL I CAN CALL SOME FRIENDS I . WELL  I DID CALL SOME FRIENDS BEFORE . BUT  YOU . WENT IN ONCE AND THEN NEVER WENT BACK .,I can call friends.,"[3.0, 3.0, 3.5]","[0.6, 0.6, 0.7]"
Ses05F_impro04_M040.wav,If I- If you- Will you stick with it?,neu,IF I IF YOU WILL . YOU STICK WITH IT .,If I... if you... you're gonna stick with it?,"[3.0, 2.5, 3.5]","[0.6, 0.5, 0.7]"
Ses05F_impro04_M041.wav,"Okay. Okay, I'll call some people.",neu,OKAY OKAY I'LL CALL SOME PEOPLE .,"Okay, I'll call some people.","[3.0, 2.0, 3.0]","[0.6, 0.4, 0.6]"
Ses05F_impro04_M042.wav,"But you've got to keep looking for other stuff. You've got to do it on your own, too. Okay?",neu,BUT YOU'VE GOT TO KEEP LOOKING FOR OTHER STUFF YOU'VE GOT TO DO IT ON YOUR OWN TOO  OKAY .,"But you have to keep looking for other things, but you have to do it alone, too, okay?","[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses05F_impro04_M043.wav,You know I'll always help you.,neu,YOU KNOW I'LL ALWAYS HELP YOU .,You know I'll always help you.,"[3.5, 2.5, 3.0]","[0.7, 0.5, 0.6]"
Ses05F_impro05_F000.wav,"Hi,um- I think my baggage was lost, and I need to I guess file a claim or I don't know what.",neu,HI UM  I THINK MY BAGGAGE WAS LOST AND I NEED TO . I GUESS . FILE A CLAIM OR I DON'T KNOW WHAT .,"Hi, I think my luggage was lost, and I probably have to make a request, or I don't know what.","[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses05F_impro05_F001.wav,Um-Seventeen. Coming from --,neu,UM SEVENTEEN . COMING FROM .,Seventeen.,"[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses05F_impro05_F002.wav,It was Virgin Atlantic coming from London.,neu,IT WAS . VIRGIN ATLANTIC . COMING FROM  LONDON .,It was Virgin Atlantic who came from London.,"[3.0, 2.0, 2.5]","[0.6, 0.4, 0.5]"
Ses05F_impro05_F004.wav,Right.,neu,RIGHT .,Yes.,"[2.5, 2.5, 2.5]","[0.5, 0.5, 0.5]"
Ses05F_impro05_F005.wav,Yeah.,neu,YEAH .,Yes.,"[2.5, 2.0, 2.5]","[0.5, 0.4, 0.5]"
Ses05F_impro05_F006.wav,That's good.,neu,THAT'S GOOD .,That's good.,"[3.0, 2.0, 2.5]","[0.6, 0.4, 0.5]"
Ses05F_impro05_F007.wav,"Well, I can't leave without it. I mean, Could you find out?",neu,WELL I CAN'T LEAVE WITHOUT IT . I MEAN . COULD YOU . FIND OUT .,I can't leave without her.,"[2.5, 3.0, 3.0]","[0.5, 0.6, 0.6]"
Ses05F_impro05_F010.wav,Um- It's a travel backpack. It's green and gray. It's got my name on it and my information.,neu,UM  IT'S A TRAVEL BACKPACK IT'S GREEN AND GRAY IT'S . GOT MY NAME ON IT AND . MY INFORMATION .,"It's a travel backpack, green and grey, my name is on it and my information.","[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses05F_impro05_F018.wav,Uh- Not lose the baggage in the first place. I mean You're offering a service here. I paid so much money for that ticket.,ang,UH NOT LOSE THE BAGGAGE IN THE FIRST PLACE I MEAN YOU'RE OFFERING . A SERVICE HERE  I PAID SO MUCH MONEY FOR THAT TICKET .,"Don't lose your luggage, I mean, you're offering a service here, I paid so much money for the ticket.","[1.5, 3.5, 4.5]","[0.3, 0.7, 0.9]"
Ses05F_impro05_F019.wav,"No, but I mean like why can't- why can't you find it? Where did it go? Who lost it?",ang,NO BUT I MEAN LIKE WHY CAN'T WHY CAN'T YOU FIND IT WHERE DID IT GO WHO LOST IT .,"No, but I mean, why can't you find him?","[2.0, 3.5, 4.5]","[0.4, 0.7, 0.9]"
Ses05F_impro05_F020.wav,"Well, I just-I paid so much money for this ticket. I feel like you guys should be able to get-to offer me more than a fifty dollar voucher.",ang,WELL I JUST I PAID SO MUCH MONEY FOR THIS TICKET I FEEL LIKE YOU GUYS SHOULD BE ABLE TO GET TO OFFER ME MORE THAN A FIFTY DOLLAR VOUCHER .,I paid so much money for this ticket that you can offer me more than a $50 voucher.,"[2.0, 3.5, 4.0]","[0.4, 0.7, 0.8]"
Ses05F_impro05_F021.wav,"Yeah, meaning I didn't die in a fiery plane crash. How convenient, but um- I paid two thousand dollar to ride your airline, and I would really appreciate getting my bags there to my destination in one place.",ang,YEAH MEANING I DIDN'T DIE IN A FIERY PLANE CRASH  HOW CONVENIENT BUT UM I PAID TWO THOUSAND DOLLAR . TO RIDE YOUR AIRLINE AND I WOULD REALLY APPRECIATE  GETTING MY BAGS . THERE TO MY DESTINATION IN ONE PLACE .,"Yeah, which means I didn't die in a fiery plane crash, how practical, but I paid 2,000 dollars to drive your airline, and I'd really appreciate my bags in one place.","[1.5, 3.5, 4.0]","[0.3, 0.7, 0.8]"
Ses05F_impro05_F022.wav,"Right, but part of the agreement is that I'm paying so that I can take myself and my belongings with me.",ang,RIGHT BUT PART OF THE AGREEMENT IS THAT I'M PAYING SO THAT I CAN TAKE MYSELF AND MY BELONGINGS WITH ME .,"Right, but part of the deal is that I'm paying so I can take myself and my things with me.","[2.0, 4.0, 4.0]","[0.4, 0.8, 0.8]"
Ses05F_impro05_F023.wav,And that you're going to transport them safely from one place to another.,ang,AND THAT YOU'RE GOING TO TRANSPORT THEM SAFELY FROM ONE PLACE TO ANOTHER .,And that you'll transport them safely from one place to another.,"[2.0, 4.0, 4.0]","[0.4, 0.8, 0.8]"
Ses05F_impro05_F024.wav,"That's all you can offer me? I mean, my the stuff in there is worth way more than fifty dollar.",ang,THAT'S ALL YOU CAN OFFER ME I MEAN MY THE STUFF IN THERE IS WORTH  WAY MORE THAN FIFTY DOLLAR .,"I mean, my stuff in there is worth way more than fifty dollars.","[2.5, 4.0, 4.0]","[0.5, 0.8, 0.8]"
Ses05F_impro05_F031.wav,I don't believe that for a second.,ang,I DON'T BELIEVE THAT FOR A SECOND .,I don't think so for a second.,"[2.0, 3.0, 4.5]","[0.4, 0.6, 0.9]"
Ses05F_impro05_F033.wav,What do you mean as you can? Who makes up these rules?,ang,WHAT  DO YOU  MEAN AS YOU CAN  WHO MAKES UP THESE RULES .,"What do you mean, who makes these rules?","[2.5, 4.0, 4.0]","[0.5, 0.8, 0.8]"
Ses05F_impro05_F034.wav,You're an autono- autonomous human being. You could- You could go into the com-,ang,YOU'RE AN AUTONO AUTONOMOUS HUMAN BEING YOU COULD YOU COULD GO INTO THE COM .,You're an autonomous person.,"[2.5, 4.0, 3.5]","[0.5, 0.8, 0.7]"
Ses05F_impro05_F041.wav,"No, I don't think I am. I like have a whole bunch of stuff that means a lot to me, and I brought it you know from Africa. It's not like I can just go back and get it whenever I want.",ang,NO I DON'T THINK I  AM I LIKE HAVE A WHOLE BUNCH OF STUFF THAT MEANS A LOT TO ME . AND I BROUGHT IT  YOU KNOW FROM AFRICA IT'S NOT LIKE I CAN JUST GO BACK AND GET IT WHENEVER I WANT .,"No, I don't think I do. I like a lot of things that mean a lot to me, and I brought it to you from Africa.","[1.0, 4.5, 4.5]","[0.2, 0.9, 0.9]"
Ses05F_impro05_F042.wav,It's not like I can go to Kmart and buy another.,ang,IT'S NOT LIKE I CAN GO TO KMART AND BUY ANOTHER .,It's not like I can go to Kmart and buy another one.,"[1.5, 4.0, 4.5]","[0.3, 0.8, 0.9]"
Ses05F_impro05_M000.wav,"Okay, what flight were you on?",neu,OKAY WHAT FLIGHT WERE YOU ON .,"Okay, what flight were you on?","[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses05F_impro05_M001.wav,On what airline?,neu,ON WHAT AIRLINE .,Which airline?,"[3.0, 2.5, 3.0]","[0.6, 0.5, 0.6]"
Ses05F_impro05_M002.wav,"From London, okay. Um- And you went through all your proper checkpoints?",neu,FROM LONDON . OKAY . UM AND YOU WENT THROUGH . ALL YOUR PROPER CHECKPOINTS .,And you've been through all your real checkpoints?,"[3.0, 2.5, 3.0]","[0.6, 0.5, 0.6]"
Ses05F_impro05_M003.wav,So you haven't seen your bags since Africa. You flew threw Heath Row to here.,neu,SO YOU HAVEN'T SEEN YOUR BAGS SINCE AFRICA . YOU FLEW THREW HEATH ROW  TO HERE .,"So you haven't seen your bags since Africa, you've thrown the Heath Row here.","[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses05F_impro05_M004.wav,"Okay. Well, let me see here. I-",neu,OKAY . WELL LET ME SEE HERE I .,Let me see.,"[3.0, 2.5, 3.0]","[0.6, 0.5, 0.6]"
Ses05F_impro05_M005.wav,It seems like it went through Heath Row. I see it here. uh-,neu,IT SEEMS LIKE IT WENT THROUGH HEATH ROW I SEE IT HERE  UH .,Looks like it went through Heath Row.,"[3.0, 3.5, 3.5]","[0.6, 0.7, 0.7]"
Ses05F_impro05_M006.wav,But uh- I don't see it here in the airport yet. uh,neu,BUT UH . I DON'T SEE IT HERE IN THE AIRPORT YET  UH .,But I don't see it here at the airport yet.,"[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses05F_impro05_M007.wav,I'm not sure where it is. We can absolutely keep an eye out for for it for you.,neu,I'M NOT SURE WHERE IT IS WE CAN . ABSOLUTELY KEEP AN EYE OUT FOR FOR IT FOR YOU .,We can make sure where it is.,"[2.5, 3.5, 3.5]","[0.5, 0.7, 0.7]"
Ses05F_impro05_M008.wav,"Well, I'm not a miracle worker. I don't know what I can do for you. I don't have the bag right here.",neu,WELL I'M NOT A MIRACLE WORKER I DON'T KNOW WHAT I CAN DO FOR YOU  I  DON'T HAVE THE BAG RIGHT HERE .,"I'm not a miracle worker, I don't know what I can do for you.","[2.5, 2.0, 3.5]","[0.5, 0.4, 0.7]"
Ses05F_impro05_M009.wav,"Well, as I told you, it left Heath Row and it seems to have arrived here. But if you can't find it, then-are you sure you know what your bag looks like?",neu,WELL AS I TOLD YOU IT . LEFT  HEATH ROW . AND IT . SEEMS TO HAVE ARRIVED HERE BUT IF YOU CAN'T FIND IT THEN ARE . YOU SURE YOU KNOW WHAT YOUR BAG LOOKS LIKE .,"Like I said, it left Heath Row and it seems to have arrived here, but if you can't find it, you're sure you know what your bag looks like?","[2.5, 3.0, 4.0]","[0.5, 0.6, 0.8]"
Ses05F_impro05_M010.wav,"Okay, and what is that? What kind of bag is it?",neu,OKAY . AND WHAT IS THAT  WHAT KIND OF BAG  IS . IT .,"Okay, and what is that?","[2.5, 2.5, 3.5]","[0.5, 0.5, 0.7]"
Ses05F_impro05_M012.wav,Are you sure?,neu,ARE YOU SURE .,Are you sure?,"[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses05F_impro05_M014.wav,"All right? Now, um- it's green, travel bag, you couldn't find it. And was there something important in it that you need it?",neu,ALL RIGHT . NOW UM  IT'S  GREEN TRAVEL BAG  YOU  COULDN'T FIND IT . AND WAS THERE SOMETHING IMPORTANT IN IT THAT YOU NEED IT .,"So, it's green, travel bag, you couldn't find it, and there was something important in there that you needed?","[3.0, 3.0, 3.5]","[0.6, 0.6, 0.7]"
Ses05F_impro05_M015.wav,Sentimental value.,neu,SENTIMENTAL VALUE .,Sensual value.,"[3.0, 2.5, 3.0]","[0.6, 0.5, 0.6]"
Ses05F_impro05_M016.wav,"Right. Well, I don't know what to tell you. Um- What I can offer you is a fifty dollar voucher on your next flight.",neu,RIGHT . WELL I DON'T KNOW WHAT TO TELL YOU  UM  WHAT I CAN OFFER YOU IS A  FIFTY DOLLAR VOUCHER ON YOUR NEXT FLIGHT .,"I don't know what to tell you, what I can offer you is a $50 voucher on your next flight.","[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses05F_impro05_M017.wav,"No, I understand. I mean. It's got to be tough all those sentimental things, but um- this is all I can do for you.",neu,NO I UNDERSTAND I MEAN IT'S GOT TO BE TOUGH ALL THOSE SENTIMENTAL THINGS BUT  UM . THIS IS ALL I CAN DO FOR YOU .,"No, I understand it must be hard, all these sentimental things, but that's all I can do for you.","[2.5, 2.5, 4.0]","[0.5, 0.5, 0.8]"
